"CustomerID1","State","CustomerLifetimeValue","Response","Coverage","Education","EffectiveToDate","EmploymentStatus","Gender","Income","LocationCode","MaritalStatus","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofOpenComplaints","NumberofPolicies","PolicyType","Policy","RenewOfferType","SalesChannel","TotalClaimAmount","VehicleClass","VehicleSize","pred","Error"
"IE71278","California",2936.993695,"No","Extended","Bachelor","02-10-11","Employed","M",44369,"Urban","Divorced",77,7,35,3,1,"Personal Auto","Personal L2","Offer1","Web",362.276183,"Four-Door Car","Medsize",4336.00663904983,47.6341827505976
"YC77374","California",5119.901412,"No","Basic","Bachelor","02-08-11","Employed","F",26890,"Suburban","Married",65,28,37,0,4,"Personal Auto","Personal L3","Offer2","Branch",312,"Two-Door Car","Small",4556.73838368577,10.9994896970925
"FX78218","California",2494.869528,"No","Basic","Doctor","02-12-11","Employed","M",45855,"Rural","Married",62,0,26,1,1,"Personal Auto","Personal L3","Offer3","Web",0.887629,"Four-Door Car","Large",3756.25912868275,50.559341341346
"ZK11389","Oregon",23594.6802,"Yes","Basic","Bachelor","1/31/11","Employed","M",76358,"Rural","Married",66,25,3,0,2,"Corporate Auto","Corporate L1","Offer3","Agent",86.461582,"Four-Door Car","Medsize",4200.75998017943,82.1961563175608
"MO82744","California",5656.203464,"No","Basic","Bachelor","01-01-11","Employed","F",45586,"Urban","Divorced",72,17,20,0,4,"Personal Auto","Personal L2","Offer1","Branch",203.42306,"Four-Door Car","Medsize",5170.52184053107,8.58670708294256
"GG20671","Nevada",15673.13621,"No","Extended","College","01-01-11","Employed","M",43267,"Suburban","Married",78,8,10,0,2,"Special Auto","Special L2","Offer4","Agent",453.073096,"Four-Door Car","Large",4580.14445474597,70.7771029781284
"YC53575","Oregon",8509.453945,"No","Extended","High School or Below","1/24/11","Unemployed","M",0,"Suburban","Single",82,15,20,0,2,"Personal Auto","Personal L2","Offer2","Branch",590.4,"Four-Door Car","Medsize",4155.28814351472,51.1685688603286
"ES82658","Oregon",6418.24871,"No","Extended","Master","01-03-11","Employed","M",46648,"Rural","Divorced",81,8,26,0,7,"Personal Auto","Personal L3","Offer4","Web",123.576765,"Four-Door Car","Medsize",7255.67933696278,13.0476499867949
"AZ43057","California",5746.05593,"No","Basic","Master","2/20/11","Employed","M",50798,"Rural","Married",72,21,59,0,7,"Personal Auto","Personal L3","Offer2","Call Center",64.977867,"Four-Door Car","Medsize",6077.71118015931,5.77187646969726
"XU56756","Oregon",23594.6802,"Yes","Basic","Bachelor","1/31/11","Employed","M",76358,"Rural","Married",66,25,3,0,2,"Personal Auto","Personal L1","Offer3","Agent",86.461582,"Four-Door Car","Medsize",4200.75998017943,82.1961563175608
"TM24806","Oregon",6005.847375,"Yes","Extended","College","2/23/11","Retired","M",13528,"Suburban","Single",86,21,35,0,3,"Personal Auto","Personal L2","Offer1","Agent",412.8,"Four-Door Car","Medsize",4918.59749027061,18.1031887232963
"CE10235","California",3409.677392,"No","Extended","Bachelor","1/31/11","Employed","F",85023,"Suburban","Married",85,4,69,0,1,"Personal Auto","Personal L1","Offer2","Agent",408,"Four-Door Car","Medsize",4540.13250775579,33.1543130270368
"IQ96928","Oregon",4348.139173,"No","Basic","High School or Below","2/27/11","Unemployed","F",0,"Suburban","Single",62,20,9,0,7,"Corporate Auto","Corporate L1","Offer1","Agent",675.661163,"Four-Door Car","Small",5424.4659652279,24.7537337100755
"RV98208","Arizona",4991.035369,"No","Basic","College","1/29/11","Employed","F",54189,"Rural","Married",62,11,84,0,3,"Personal Auto","Personal L1","Offer1","Agent",29.035528,"Two-Door Car","Medsize",4633.88658107266,7.155805589871
"LJ21457","California",2879.505701,"No","Basic","College","1/28/11","Employed","M",42247,"Suburban","Divorced",74,4,52,0,1,"Personal Auto","Personal L3","Offer3","Web",355.2,"Two-Door Car","Small",3999.96113953334,38.9113811493487
"MV86976","California",3482.038245,"No","Extended","High School or Below","01-03-11","Unemployed","M",0,"Suburban","Single",96,31,85,0,1,"Personal Auto","Personal L2","Offer1","Agent",726.132858,"Four-Door Car","Medsize",4450.25465210444,27.8060244885231
"HS13676","California",8216.391903,"No","Premium","High School or Below","1/13/11","Unemployed","M",0,"Suburban","Single",117,3,33,0,9,"Personal Auto","Personal L2","Offer1","Agent",983.127481,"Four-Door Car","Medsize",14087.6623659572,71.4580138371129
"OX35378","Oregon",3155.45562,"No","Extended","Bachelor","01-08-11","Employed","M",36706,"Suburban","Married",80,19,67,0,1,"Personal Auto","Personal L3","Offer1","Agent",488.296267,"Four-Door Car","Medsize",4761.48375129215,50.8968695713155
"YU32377","Oregon",6553.943457,"No","Basic","College","01-05-11","Unemployed","F",0,"Suburban","Single",61,4,68,0,2,"Corporate Auto","Corporate L2","Offer3","Call Center",365.820487,"Two-Door Car","Medsize",3641.19350681921,44.4427079557697
"QW88350","Washington",7618.442045,"No","Basic","College","2/23/11","Employed","F",41900,"Urban","Married",63,0,34,0,2,"Corporate Auto","Corporate L3","Offer2","Web",170.496071,"Four-Door Car","Large",3974.68857028081,47.8280658065857
"TM61357","Nevada",24610.78085,"No","Extended","Bachelor","2/15/11","Employed","M",72786,"Urban","Married",76,10,9,0,2,"Personal Auto","Personal L1","Offer4","Agent",363.845631,"Four-Door Car","Medsize",4603.89332584179,81.293184666094
"CP99334","Oregon",3142.81161,"No","Extended","College","1/30/11","Employed","F",60108,"Suburban","Married",78,0,63,0,1,"Personal Auto","Personal L3","Offer1","Agent",507.060901,"Four-Door Car","Medsize",4770.92968588775,51.8045074896406
"AO20938","Arizona",32021.40422,"No","Basic","High School or Below","01-12-11","Employed","F",31433,"Suburban","Married",100,5,23,0,2,"Personal Auto","Personal L1","Offer2","Call Center",635.020091,"SUV","Small",5610.46141371112,82.4790275430616
"OY32548","Washington",5096.700181,"No","Basic","College","01-07-11","Employed","F",27940,"Rural","Married",65,21,3,1,4,"Personal Auto","Personal L3","Offer2","Agent",27.66775,"Two-Door Car","Medsize",4436.80186847883,12.9475599718658
"YY29772","Arizona",2725.322949,"No","Basic","High School or Below","01-04-11","Employed","F",45025,"Suburban","Married",69,35,85,1,1,"Personal Auto","Personal L2","Offer1","Agent",452.271771,"Four-Door Car","Medsize",4025.5391453178,47.7087017079898
"MI81870","Arizona",15042.57658,"No","Premium","Bachelor","02-04-11","Employed","F",22799,"Suburban","Married",190,10,75,0,6,"Corporate Auto","Corporate L1","Offer2","Branch",912,"SUV","Medsize",266371.26193721,1670.78215637185
"IV54766","Oregon",19160.98994,"Yes","Extended","Master","2/20/11","Employed","F",22705,"Suburban","Divorced",239,19,59,0,7,"Personal Auto","Personal L1","Offer2","Agent",1294.700423,"Luxury SUV","Medsize",-89143.9312729064,565.236564248759
"AD33653","Oregon",3324.551776,"No","Extended","High School or Below","01-08-11","Unemployed","M",0,"Suburban","Married",92,13,17,0,1,"Personal Auto","Personal L2","Offer1","Agent",441.6,"Two-Door Car","Medsize",4600.43087668991,38.377477225667
"HU54636","California",3791.549972,"No","Extended","College","1/30/11","Employed","F",41212,"Urban","Married",95,13,27,0,1,"Personal Auto","Personal L1","Offer4","Web",405.443681,"Four-Door Car","Medsize",4559.76382017352,20.2612085781977
"DL53457","California",4605.036646,"Yes","Basic","College","1/28/11","Medical Leave","F",22571,"Suburban","Single",63,29,51,0,9,"Personal Auto","Personal L3","Offer2","Web",302.4,"Four-Door Car","Large",5954.29645710203,29.2996541574542
"YG68142","Oregon",5864.381825,"No","Basic","High School or Below","02-11-11","Employed","F",72032,"Suburban","Married",72,10,73,0,4,"Personal Auto","Personal L2","Offer2","Web",438.149129,"Four-Door Car","Medsize",4774.15714160071,18.5906156170056
"UI24036","Washington",15374.18296,"No","Extended","Bachelor","2/19/11","Employed","F",42570,"Urban","Married",128,5,52,0,2,"Personal Auto","Personal L2","Offer2","Agent",587.409205,"SUV","Large",7744.72662983587,49.6251173152692
"LD63324","Arizona",3230.576665,"Yes","Extended","College","01-05-11","Employed","M",62873,"Urban","Divorced",81,0,41,0,1,"Corporate Auto","Corporate L3","Offer2","Call Center",207.75186,"Four-Door Car","Medsize",4416.07853325752,36.6962926805365
"LB29621","Oregon",9294.54951,"No","Extended","Bachelor","1/22/11","Employed","F",21370,"Rural","Married",77,1,35,0,2,"Corporate Auto","Corporate L3","Offer2","Call Center",105.181202,"Four-Door Car","Medsize",4589.32615418377,50.6234686334597
"XB43625","Arizona",2504.871709,"No","Basic","Bachelor","01-10-11","Employed","F",66081,"Rural","Single",64,31,92,1,1,"Personal Auto","Personal L3","Offer1","Branch",42.029731,"Four-Door Car","Small",3830.98136978959,52.9412207429577
"FI65786","Oregon",7081.690974,"No","Extended","Master","02-01-11","Employed","F",93854,"Suburban","Married",87,18,41,0,9,"Corporate Auto","Corporate L2","Offer4","Web",417.6,"Two-Door Car","Large",10462.4164654576,47.7389581650733
"ZC61874","Arizona",9560.049227,"No","Extended","Doctor","02-03-11","Disabled","F",19429,"Suburban","Married",122,18,21,0,9,"Special Auto","Special L1","Offer1","Branch",683.45551,"SUV","Small",56169.2713748822,487.541654244268
"QA66968","California",6756.062791,"No","Extended","Bachelor","1/31/11","Employed","F",46879,"Urban","Married",86,3,62,2,3,"Personal Auto","Personal L3","Offer1","Agent",324.944098,"Four-Door Car","Medsize",5415.26267974418,19.8458799560292
"YQ98322","Oregon",5290.666331,"No","Basic","Bachelor","01-04-11","Employed","M",36791,"Suburban","Divorced",68,26,62,0,3,"Personal Auto","Personal L2","Offer1","Agent",326.4,"Four-Door Car","Medsize",4688.14802460646,11.3883255661609
"EN27946","California",8391.133455,"No","Premium","High School or Below","2/17/11","Employed","M",40211,"Suburban","Married",106,5,98,2,6,"Personal Auto","Personal L2","Offer1","Call Center",710.740743,"Two-Door Car","Small",9096.89182729479,8.41076329055707
"GT18396","Arizona",21151.2328,"No","Extended","College","02-05-11","Employed","M",48642,"Rural","Married",77,23,69,0,2,"Personal Auto","Personal L2","Offer2","Branch",92.307736,"Four-Door Car","Medsize",4648.6245684348,78.0219686843275
"KL43280","California",9264.32766,"No","Premium","College","02-03-11","Employed","M",69063,"Suburban","Married",115,12,65,0,3,"Personal Auto","Personal L1","Offer1","Branch",552,"Two-Door Car","Small",7462.58259581645,19.4482009953386
"DB93245","Arizona",2853.600347,"No","Basic","Doctor","1/19/11","Employed","F",87455,"Urban","Divorced",71,10,46,0,1,"Corporate Auto","Corporate L3","Offer2","Call Center",329.238904,"Four-Door Car","Medsize",3901.15232219881,36.7098348687862
"SN53710","Washington",6245.443568,"No","Extended","High School or Below","1/16/11","Employed","M",80101,"Suburban","Single",79,16,8,0,3,"Personal Auto","Personal L3","Offer3","Call Center",442.9167,"Four-Door Car","Medsize",5063.12581176097,18.9308852664512
"CT74097","Nevada",14789.61805,"No","Extended","College","2/18/11","Employed","M",51817,"Suburban","Divorced",129,20,78,4,2,"Personal Auto","Personal L1","Offer1","Branch",712.833284,"SUV","Small",7534.67199077239,49.0543165800527
"HE20556","Arizona",5324.38786,"No","Basic","Bachelor","1/18/11","Employed","F",31561,"Suburban","Divorced",68,8,62,0,7,"Personal Auto","Personal L3","Offer3","Web",326.4,"Four-Door Car","Medsize",6125.71772070195,15.0501781946057
"TB88830","California",8614.686004,"No","Basic","Master","2/19/11","Employed","F",64220,"Rural","Married",107,3,86,0,7,"Personal Auto","Personal L2","Offer1","Branch",48.782626,"SUV","Medsize",13993.1308617221,62.4334404669505
"LV94312","Oregon",4931.503095,"No","Basic","College","2/14/11","Employed","M",33580,"Suburban","Married",62,17,77,0,3,"Corporate Auto","Corporate L3","Offer1","Agent",315.326222,"Four-Door Car","Medsize",4581.08172862235,7.10577200555627
"PT45842","Arizona",4642.020128,"No","Basic","College","02-11-11","Unemployed","M",0,"Suburban","Single",64,10,15,0,5,"Personal Auto","Personal L3","Offer1","Web",770.254285,"Two-Door Car","Small",4691.46625166574,1.0651854645671
"CV49750","Arizona",21423.63723,"Yes","Basic","Bachelor","01-03-11","Unemployed","M",0,"Suburban","Married",65,9,31,0,2,"Personal Auto","Personal L3","Offer2","Agent",312,"Two-Door Car","Medsize",3729.331936753,82.5924426524048
"RB63074","Oregon",4858.067125,"No","Basic","High School or Below","01-03-11","Unemployed","M",0,"Suburban","Single",67,0,79,0,3,"Personal Auto","Personal L1","Offer2","Branch",482.4,"Four-Door Car","Medsize",3822.47395436384,21.3169794486148
"XX73066","Arizona",5261.101863,"No","Basic","Master","02-02-11","Employed","M",43318,"Rural","Married",66,35,28,0,5,"Personal Auto","Personal L2","Offer2","Branch",48.936563,"Four-Door Car","Medsize",4955.16005585282,5.81516600731102
"BA19651","California",6134.38779,"No","Extended","High School or Below","01-01-11","Employed","M",43875,"Urban","Divorced",78,18,33,0,5,"Corporate Auto","Corporate L3","Offer3","Agent",289.468771,"Four-Door Car","Medsize",6210.85912981026,1.24660100450325
"UX18122","Washington",3690.698916,"No","Extended","Bachelor","1/17/11","Employed","F",59016,"Suburban","Married",92,3,65,0,1,"Corporate Auto","Corporate L1","Offer2","Web",441.6,"Four-Door Car","Medsize",4615.98452137103,25.0707420580885
"HY46017","California",2776.772734,"No","Basic","College","2/26/11","Employed","F",70793,"Rural","Married",69,32,1,0,1,"Personal Auto","Personal L3","Offer2","Web",62.625841,"Four-Door Car","Large",3859.31126999019,38.9854928613755
"ZI95657","California",10972.06778,"Yes","Extended","Doctor","1/18/11","Employed","M",24164,"Suburban","Divorced",137,2,40,0,5,"Personal Auto","Personal L3","Offer2","Agent",657.6,"Sports Car","Medsize",12316.2857986375,12.2512733751769
"UM26324","Washington",5838.89915,"Yes","Basic","High School or Below","01-06-11","Employed","M",81082,"Urban","Married",73,5,85,0,4,"Corporate Auto","Corporate L3","Offer2","Agent",281.295903,"Four-Door Car","Large",4817.34277240718,17.4957016956325
"ZN18884","California",6462.22199,"No","Basic","Bachelor","1/23/11","Unemployed","M",0,"Suburban","Single",65,17,41,0,2,"Corporate Auto","Corporate L2","Offer4","Call Center",312,"Four-Door Car","Medsize",3538.91335636746,45.2368958874552
"PN18863","California",5109.50079,"No","Basic","College","01-11-11","Employed","M",21277,"Suburban","Divorced",66,1,42,0,9,"Corporate Auto","Corporate L3","Offer2","Web",316.8,"Four-Door Car","Medsize",7039.43314522823,37.7714464592191
"QZ83992","California",8682.234653,"No","Basic","College","2/24/11","Medical Leave","M",10540,"Suburban","Married",115,33,76,0,3,"Corporate Auto","Corporate L1","Offer1","Agent",552,"SUV","Medsize",6864.41392344535,20.9372448707837
"WE23159","Oregon",9415.901707,"No","Extended","High School or Below","2/22/11","Unemployed","M",0,"Suburban","Single",133,4,58,0,3,"Special Auto","Special L2","Offer2","Agent",1361.993232,"Sports Car","Small",6997.33655395048,25.685964321946
"GA86186","Oregon",3230.576665,"Yes","Extended","College","01-05-11","Employed","M",62873,"Urban","Divorced",81,0,41,0,1,"Special Auto","Special L3","Offer2","Call Center",207.75186,"Four-Door Car","Medsize",4416.07853325752,36.6962926805365
"ZM24497","California",17019.1929,"No","Extended","High School or Below","02-03-11","Employed","M",98623,"Suburban","Married",211,17,69,0,9,"Personal Auto","Personal L3","Offer4","Web",1012.8,"Luxury SUV","Large",-44635.7698738268,362.26725401195
"EY97047","Oregon",2647.519741,"Yes","Basic","College","2/20/11","Employed","M",37876,"Urban","Single",69,13,15,0,1,"Corporate Auto","Corporate L2","Offer2","Agent",300.056383,"Four-Door Car","Medsize",3669.80668007011,38.6130053437857
"NW14895","Arizona",12883.11573,"No","Basic","Bachelor","01-02-11","Employed","M",77469,"Suburban","Divorced",109,2,98,1,2,"Personal Auto","Personal L2","Offer1","Agent",757.170246,"SUV","Small",6532.04712211909,49.2976135663489
"KS42294","California",20930.05217,"No","Basic","College","1/14/11","Employed","F",30535,"Rural","Married",66,22,18,0,2,"Personal Auto","Personal L3","Offer2","Call Center",94.142294,"Four-Door Car","Small",3999.00330693777,80.8934861965145
"XK10881","Oregon",4836.892172,"No","Basic","Bachelor","02-10-11","Employed","M",39310,"Rural","Married",61,5,89,0,3,"Personal Auto","Personal L3","Offer1","Agent",93.181865,"Four-Door Car","Medsize",4574.3758488716,5.42737596360041
"LC20778","Nevada",18745.39592,"No","Extended","Master","2/27/11","Medical Leave","F",27229,"Suburban","Single",99,20,9,0,2,"Personal Auto","Personal L2","Offer3","Agent",475.2,"Four-Door Car","Small",4663.92310836535,75.1196340249646
"LH87004","Washington",17367.52612,"No","Basic","College","01-05-11","Employed","M",41418,"Suburban","Divorced",112,17,80,0,2,"Personal Auto","Personal L3","Offer3","Branch",537.6,"SUV","Small",6258.61608907619,63.9636869072048
"SZ17657","Oregon",9012.922138,"No","Basic","College","1/18/11","Employed","F",67840,"Rural","Married",112,34,56,0,5,"Personal Auto","Personal L3","Offer2","Web",83.240006,"SUV","Small",8530.78992944911,5.34934398820705
"RI44399","California",5871.607022,"No","Extended","Bachelor","1/28/11","Unemployed","F",0,"Suburban","Single",80,24,20,0,7,"Corporate Auto","Corporate L3","Offer1","Call Center",871.055266,"Four-Door Car","Medsize",6890.60418155376,17.3546553053658
"RF73080","Oregon",5926.729379,"Yes","Extended","College","1/25/11","Retired","M",23091,"Suburban","Married",96,28,90,5,5,"Personal Auto","Personal L3","Offer1","Agent",460.8,"Four-Door Car","Medsize",5488.09566986014,7.40094040220653
"FK85203","California",9106.867749,"No","Basic","High School or Below","01-07-11","Employed","M",74143,"Suburban","Married",114,1,61,0,6,"Personal Auto","Personal L3","Offer1","Branch",547.2,"SUV","Medsize",12523.8018790747,37.5204101371721
"ET44462","Arizona",5013.136429,"No","Extended","High School or Below","02-12-11","Employed","M",65165,"Suburban","Married",126,14,18,1,1,"Personal Auto","Personal L1","Offer2","Web",604.8,"SUV","Medsize",6656.72745932198,32.785683246403
"JW87443","Oregon",6521.368813,"Yes","Extended","College","01-09-11","Employed","F",72608,"Suburban","Married",82,26,19,3,8,"Personal Auto","Personal L3","Offer2","Agent",393.6,"Four-Door Car","Medsize",7529.64191972021,15.4610655467036
"OM37610","Nevada",13024.22378,"No","Premium","High School or Below","1/20/11","Employed","F",26312,"Suburban","Married",110,29,19,1,2,"Personal Auto","Personal L3","Offer1","Web",565.837664,"Four-Door Car","Medsize",6062.57106585285,53.4515747866484
"TJ58873","Oregon",2748.800067,"No","Basic","High School or Below","1/14/11","Employed","M",56900,"Urban","Married",68,11,34,0,1,"Personal Auto","Personal L3","Offer3","Agent",304.115627,"Four-Door Car","Medsize",3939.73119397233,43.3254910486122
"WE97690","Oregon",2803.59608,"No","Basic","Bachelor","2/16/11","Employed","F",60707,"Urban","Married",70,2,24,0,1,"Corporate Auto","Corporate L2","Offer2","Web",327.061103,"Four-Door Car","Medsize",3857.73258373824,37.5994427748749
"HH99354","Oregon",7231.000788,"No","Basic","Bachelor","1/24/11","Employed","M",67276,"Urban","Married",61,7,74,0,2,"Personal Auto","Personal L2","Offer2","Call Center",181.804443,"Two-Door Car","Medsize",3997.20458273363,44.721281328484
"UN90060","Oregon",8329.286254,"No","Basic","High School or Below","1/19/11","Employed","F",30865,"Rural","Married",104,33,31,0,7,"Personal Auto","Personal L3","Offer1","Web",21.261834,"SUV","Medsize",12925.3700328511,55.1798033912433
"BR76202","California",4626.801093,"Yes","Basic","Master","1/16/11","Employed","F",79487,"Suburban","Divorced",114,20,87,0,1,"Personal Auto","Personal L2","Offer2","Branch",547.2,"SUV","Medsize",5635.26493103352,21.7961355537684
"MO48960","California",6265.343299,"Yes","Extended","Doctor","1/13/11","Unemployed","F",0,"Suburban","Married",84,18,25,1,4,"Personal Auto","Personal L2","Offer1","Agent",481.025786,"Four-Door Car","Medsize",5427.24584175591,13.3767204325078
"RE73564","Oregon",11533.47722,"No","Extended","Bachelor","2/14/11","Employed","F",41098,"Urban","Married",96,3,15,0,2,"Personal Auto","Personal L1","Offer1","Branch",250.058657,"Two-Door Car","Medsize",5574.1266569163,51.6700250012173
"EN32990","Arizona",5349.996572,"No","Basic","College","01-04-11","Employed","F",89158,"Urban","Single",67,34,71,0,6,"Personal Auto","Personal L2","Offer1","Branch",272.195232,"Four-Door Car","Medsize",5815.77203951343,8.70608908333008
"OO97388","Oregon",2855.687705,"No","Basic","Master","1/22/11","Employed","F",99612,"Suburban","Married",70,14,20,0,1,"Personal Auto","Personal L1","Offer2","Agent",336,"Two-Door Car","Small",3924.17667463616,37.4161701143073
"JN66901","Nevada",6601.611299,"No","Basic","High School or Below","02-08-11","Unemployed","M",0,"Suburban","Single",194,22,79,0,1,"Corporate Auto","Corporate L1","Offer4","Web",2306.508397,"Luxury SUV","Medsize",5687.91523440249,13.84050079919
"UI64573","Oregon",3470.177816,"No","Extended","High School or Below","1/23/11","Employed","F",94885,"Rural","Married",86,18,10,3,1,"Personal Auto","Personal L1","Offer2","Web",170.532133,"Four-Door Car","Medsize",4228.00693123076,21.838336690893
"HJ64867","Arizona",5895.106386,"No","Basic","College","02-05-11","Employed","F",78352,"Rural","Divorced",74,33,3,0,7,"Personal Auto","Personal L2","Offer4","Web",152.365482,"Two-Door Car","Medsize",6105.3602378872,3.56658282514672
"VB69838","Oregon",41787.90343,"Yes","Premium","High School or Below","1/31/11","Employed","F",46587,"Suburban","Divorced",119,34,74,2,2,"Personal Auto","Personal L3","Offer1","Call Center",571.2,"Four-Door Car","Medsize",6184.82267861763,85.1994903525658
"DH85144","Oregon",2154.073997,"No","Basic","College","01-12-11","Unemployed","M",0,"Suburban","Single",65,11,52,0,1,"Personal Auto","Personal L3","Offer2","Branch",312,"Four-Door Car","Medsize",3394.06930842417,57.5651214002454
"HC31007","California",5049.118385,"No","Basic","High School or Below","01-05-11","Unemployed","M",0,"Suburban","Married",68,35,65,0,7,"Personal Auto","Personal L2","Offer1","Agent",457.169818,"Four-Door Car","Medsize",5928.30908598632,17.4127567220098
"GQ78238","Oregon",5213.3743,"No","Extended","High School or Below","2/13/11","Employed","M",65167,"Suburban","Married",131,22,85,0,1,"Personal Auto","Personal L2","Offer2","Call Center",628.8,"SUV","Medsize",7153.76305397736,37.2194406600992
"UO44449","Washington",4911.115538,"No","Basic","College","1/26/11","Employed","F",33700,"Urban","Married",62,26,72,0,3,"Corporate Auto","Corporate L3","Offer1","Agent",274.114843,"Four-Door Car","Medsize",4578.97498612529,6.76303681525626
"BG30513","California",25464.82059,"Yes","Extended","College","02-01-11","Retired","F",13663,"Suburban","Single",97,1,66,0,2,"Personal Auto","Personal L2","Offer1","Branch",465.6,"Four-Door Car","Small",4776.59275686412,81.2423859811528
"KD20203","Oregon",9472.956706,"No","Extended","College","1/18/11","Unemployed","M",0,"Suburban","Married",131,4,49,0,9,"Corporate Auto","Corporate L2","Offer4","Agent",628.8,"SUV","Small",25250.8629533977,166.557356241312
"HR26088","Arizona",5926.957452,"No","Extended","College","1/17/11","Unemployed","F",0,"Suburban","Married",84,19,26,2,4,"Personal Auto","Personal L2","Offer1","Branch",403.2,"Four-Door Car","Medsize",5255.12109766706,11.3352653494456
"XD72019","Oregon",8470.043225,"No","Extended","Bachelor","2/19/11","Unemployed","F",0,"Suburban","Single",82,1,13,0,2,"Personal Auto","Personal L2","Offer2","Web",479.312226,"Four-Door Car","Large",4153.35228268453,50.9642138492802
"XD82117","Arizona",8675.993821,"No","Basic","College","1/18/11","Employed","F",65933,"Urban","Married",108,23,16,0,5,"Personal Auto","Personal L2","Offer3","Call Center",379.951464,"SUV","Medsize",8809.45238235004,1.53825099583409
"CT47738","Oregon",18205.67367,"No","Extended","College","01-10-11","Unemployed","F",0,"Suburban","Divorced",128,11,57,0,2,"Corporate Auto","Corporate L3","Offer1","Branch",614.4,"Sports Car","Medsize",7454.93790548524,59.05156798581
"NY30370","Washington",2618.326183,"No","Basic","High School or Below","1/17/11","Employed","M",28663,"Suburban","Married",66,23,34,0,1,"Corporate Auto","Corporate L3","Offer4","Call Center",430.604489,"Two-Door Car","Medsize",3720.92569186192,42.1108537210055
"EH69733","Arizona",3349.639274,"No","Extended","Bachelor","1/27/11","Employed","M",78092,"Urban","Married",84,34,13,0,1,"Corporate Auto","Corporate L2","Offer2","Branch",344.015386,"Four-Door Car","Medsize",4510.51775198413,34.6568207208131
"QV89210","Nevada",5979.724161,"Yes","Extended","High School or Below","02-07-11","Employed","F",57693,"Suburban","Divorced",76,16,56,0,3,"Corporate Auto","Corporate L3","Offer2","Agent",547.2,"Four-Door Car","Medsize",4994.85144560936,16.4702031209737
"QK90365","Oregon",16301.9676,"Yes","Extended","Master","2/17/11","Retired","F",19614,"Suburban","Married",85,21,32,0,2,"Personal Auto","Personal L3","Offer2","Agent",574.024018,"Two-Door Car","Medsize",4391.06254938375,73.064217417634
"UR67446","California",7882.987485,"No","Extended","High School or Below","2/21/11","Employed","F",23235,"Suburban","Married",99,28,71,0,4,"Personal Auto","Personal L3","Offer2","Call Center",587.656629,"Four-Door Car","Medsize",5984.97721831401,24.0772964602263
"FJ76376","California",7748.811,"No","Basic","Bachelor","1/20/11","Employed","M",79528,"Urban","Married",64,2,39,0,2,"Personal Auto","Personal L2","Offer2","Agent",175.429028,"Two-Door Car","Medsize",4059.50857901654,47.6112066868512
"ZI85739","California",15860.03591,"No","Extended","Master","2/25/11","Unemployed","F",0,"Rural","Married",136,10,41,0,2,"Personal Auto","Personal L1","Offer1","Branch",46.098963,"SUV","Small",8203.66362263326,48.2746213868235
"AM72411","Oregon",2279.696801,"No","Basic","High School or Below","2/21/11","Medical Leave","M",23253,"Suburban","Divorced",61,20,49,0,1,"Personal Auto","Personal L1","Offer2","Branch",292.8,"Two-Door Car","Medsize",3517.13263725324,54.280719949707
"ZM70632","California",5498.753121,"No","Extended","Bachelor","1/19/11","Employed","F",60668,"Urban","Married",138,18,92,0,1,"Personal Auto","Personal L3","Offer3","Branch",553.699596,"SUV","Medsize",7888.95371840787,43.4680471156194
"KG84303","California",3942.917284,"No","Extended","Master","1/29/11","Employed","M",38820,"Suburban","Married",99,29,59,0,1,"Personal Auto","Personal L3","Offer2","Call Center",547.619785,"Four-Door Car","Small",4709.45908571243,19.4409810427165
"OJ37666","California",2503.603127,"No","Basic","Bachelor","02-03-11","Employed","F",47285,"Suburban","Married",63,7,3,0,1,"Personal Auto","Personal L3","Offer4","Call Center",302.4,"Four-Door Car","Medsize",3700.05251067918,47.7890992696135
"QZ70160","Nevada",2396.672304,"No","Basic","College","1/18/11","Medical Leave","F",26222,"Suburban","Married",62,23,18,0,1,"Personal Auto","Personal L2","Offer1","Branch",297.6,"Four-Door Car","Medsize",3788.14469613771,58.0585167949482
"FU51754","Arizona",5568.947534,"Yes","Extended","High School or Below","01-01-11","Unemployed","M",0,"Suburban","Single",79,21,53,1,7,"Personal Auto","Personal L2","Offer1","Agent",407.440238,"Two-Door Car","Medsize",6607.44255357662,18.6479584021274
"ZG18090","California",7150.111338,"No","Extended","Master","2/19/11","Employed","M",24124,"Suburban","Married",91,24,52,0,3,"Corporate Auto","Corporate L1","Offer3","Agent",436.8,"Four-Door Car","Medsize",5490.18831136835,23.2153451626664
"UI99151","Nevada",12023.75062,"No","Basic","High School or Below","1/24/11","Medical Leave","M",28879,"Suburban","Married",106,6,9,0,2,"Personal Auto","Personal L3","Offer2","Web",763.2,"Sports Car","Medsize",5227.89102569531,56.5202972772957
"VB59276","Oregon",4018.88493,"No","Basic","Bachelor","1/30/11","Unemployed","M",0,"Suburban","Married",112,26,27,0,1,"Corporate Auto","Corporate L2","Offer3","Web",544.250322,"SUV","Medsize",5161.00523034985,28.4188355786004
"GM61951","Nevada",29297.33082,"No","Basic","High School or Below","2/26/11","Unemployed","F",0,"Suburban","Single",115,22,65,0,2,"Personal Auto","Personal L3","Offer2","Agent",1251.042795,"SUV","Small",5173.55103553928,82.3412205455675
