"CustomerID2","State","CustomerLifetimeValue","Response","Coverage","Education","EffectiveToDate","EmploymentStatus","Gender","Income","LocationCode","MaritalStatus","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofOpenComplaints","NumberofPolicies","PolicyType","Policy","RenewOfferType","SalesChannel","TotalClaimAmount","VehicleClass","VehicleSize","pred","Error"
"YP92773","Washington",4723.821588,"No","Premium","Bachelor","2/25/11","Employed","F",21546,"Suburban","Married",119,20,66,1,1,"Corporate Auto","Corporate L2","Offer3","Agent",625.395925,"Two-Door Car","Medsize",5685.3971917994,20.3558831739562
"PR37714","California",7153.208425,"No","Extended","Bachelor","2/23/11","Employed","F",32238,"Suburban","Divorced",91,15,80,0,4,"Personal Auto","Personal L3","Offer3","Branch",439.781453,"Four-Door Car","Medsize",6059.658134367,15.2875496652818
"BK47926","California",6375.079233,"No","Extended","High School or Below","02-07-11","Employed","M",98118,"Suburban","Single",83,28,68,3,3,"Personal Auto","Personal L3","Offer2","Branch",398.4,"Four-Door Car","Small",4696.9394108014,26.3234347506125
"XE17270","California",3520.696547,"No","Extended","High School or Below","02-02-11","Employed","M",31708,"Suburban","Single",94,3,43,1,1,"Personal Auto","Personal L1","Offer1","Agent",451.2,"Two-Door Car","Medsize",4801.98213172427,36.3929571213987
"TP33286","Washington",12010.93726,"No","Premium","High School or Below","02-05-11","Unemployed","M",0,"Suburban","Single",119,3,24,0,2,"Corporate Auto","Corporate L2","Offer2","Agent",856.8,"Four-Door Car","Medsize",4993.80139109352,58.422883385426
"SC43870","California",15862.17507,"No","Basic","Bachelor","1/29/11","Unemployed","M",0,"Suburban","Single",66,14,16,0,2,"Corporate Auto","Corporate L3","Offer1","Web",475.2,"Four-Door Car","Medsize",3806.76942836434,76.0009619641379
"MO38559","Arizona",5294.230247,"No","Basic","Doctor","02-03-11","Unemployed","F",0,"Rural","Married",70,9,19,0,3,"Personal Auto","Personal L2","Offer2","Call Center",20.521312,"Four-Door Car","Medsize",3931.13995542166,25.7467134594447
"ID30085","Arizona",8007.399376,"Yes","Basic","High School or Below","01-02-11","Unemployed","F",0,"Suburban","Divorced",112,12,93,0,3,"Personal Auto","Personal L2","Offer1","Web",537.6,"Sports Car","Medsize",6637.80918621093,17.1040574533355
"CO68055","Oregon",30966.31981,"No","Basic","Bachelor","01-01-11","Unemployed","M",0,"Suburban","Married",109,18,2,0,2,"Personal Auto","Personal L1","Offer3","Branch",691.401424,"SUV","Small",5466.82033004414,82.3459152925278
"AA30683","California",6595.101921,"No","Premium","Bachelor","1/15/11","Unemployed","M",0,"Suburban","Single",105,2,38,2,7,"Personal Auto","Personal L3","Offer1","Web",847.717402,"Four-Door Car","Medsize",8148.71570859022,23.5570853369715
"WK52692","Oregon",4627.090729,"No","Extended","College","1/16/11","Medical Leave","F",29124,"Suburban","Married",129,15,41,4,1,"Personal Auto","Personal L2","Offer1","Call Center",619.2,"SUV","Medsize",6593.4292161277,42.4962163547777
"OG67387","California",4413.255399,"No","Basic","College","02-12-11","Unemployed","M",0,"Suburban","Single",65,19,33,0,3,"Personal Auto","Personal L3","Offer2","Call Center",312,"Four-Door Car","Medsize",3680.26643027223,16.608804668179
"QN67807","Arizona",5387.40977,"No","Basic","Bachelor","1/17/11","Employed","M",97316,"Urban","Married",67,13,18,0,7,"Personal Auto","Personal L3","Offer2","Branch",309.076476,"Two-Door Car","Large",5834.21563653788,8.29351925346275
"PE59735","Oregon",22952.06778,"No","Extended","High School or Below","2/15/11","Disabled","F",20031,"Rural","Married",86,4,83,0,2,"Personal Auto","Personal L3","Offer1","Branch",109.69048,"Four-Door Car","Medsize",5145.71164891215,77.58061845131
"JD15492","Oregon",2446.681538,"No","Basic","High School or Below","01-04-11","Employed","F",44509,"Urban","Married",61,8,68,0,1,"Personal Auto","Personal L2","Offer3","Call Center",226.731454,"Four-Door Car","Medsize",3820.89625837827,56.1664727932511
"OO64005","Oregon",2355.281389,"No","Basic","Bachelor","2/13/11","Unemployed","F",0,"Suburban","Married",63,20,5,0,1,"Personal Auto","Personal L3","Offer1","Branch",302.4,"Four-Door Car","Small",3699.25023694718,57.0619228014109
"ZT58755","Oregon",17817.46464,"No","Basic","High School or Below","02-11-11","Unemployed","F",0,"Urban","Married",68,4,71,0,2,"Personal Auto","Personal L3","Offer1","Agent",256.916302,"Four-Door Car","Medsize",4018.89932274947,77.4440449078985
"EO51920","Oregon",19955.25713,"No","Extended","High School or Below","1/31/11","Employed","F",69096,"Rural","Married",99,24,32,0,2,"Corporate Auto","Corporate L3","Offer1","Agent",64.669515,"Four-Door Car","Medsize",5990.04074173496,69.9826431565757
"FL59259","Nevada",6317.373557,"No","Extended","High School or Below","02-02-11","Medical Leave","F",13792,"Suburban","Divorced",87,2,3,2,3,"Personal Auto","Personal L3","Offer1","Web",620.19254,"Four-Door Car","Medsize",4978.78714534939,21.188970377846
"RN45606","Nevada",16224.54182,"No","Extended","High School or Below","2/13/11","Employed","F",32184,"Rural","Married",136,14,91,1,2,"Personal Auto","Personal L2","Offer1","Branch",266.146673,"SUV","Medsize",9713.10450286126,40.1332585497859
"OJ64812","Washington",9585.501257,"No","Extended","Bachelor","2/25/11","Employed","M",26432,"Suburban","Single",88,19,89,3,2,"Personal Auto","Personal L3","Offer1","Branch",422.4,"Four-Door Car","Medsize",4750.11943190925,50.4447466590192
"EM53324","Oregon",7343.52792,"No","Basic","College","2/15/11","Unemployed","F",0,"Suburban","Single",72,26,12,3,2,"Personal Auto","Personal L3","Offer1","Branch",345.6,"Four-Door Car","Medsize",3798.86949992544,48.2691488163439
"LR69185","Nevada",5739.823806,"No","Extended","College","1/14/11","Unemployed","M",0,"Suburban","Single",80,27,88,0,3,"Personal Auto","Personal L2","Offer2","Agent",848.201438,"Four-Door Car","Medsize",4332.70480592692,24.5150208025929
"AQ70385","Oregon",5686.961001,"No","Basic","High School or Below","1/13/11","Employed","M",30242,"Rural","Married",72,30,23,0,3,"Personal Auto","Personal L3","Offer2","Branch",48.288036,"Four-Door Car","Medsize",4152.42724955142,26.9833704007949
"MM70762","Arizona",9075.768214,"Yes","Basic","Master","1/26/11","Employed","M",37722,"Rural","Single",116,8,23,0,8,"Personal Auto","Personal L1","Offer1","Agent",158.077504,"Sports Car","Medsize",18271.5208698647,101.322030697959
"JT46803","Oregon",2756.543334,"No","Basic","Bachelor","01-09-11","Employed","F",42336,"Rural","Single",69,12,56,0,1,"Personal Auto","Personal L2","Offer3","Web",25.605349,"Four-Door Car","Medsize",3857.06220893944,39.9238735471821
"FP31685","Oregon",7868.0982,"No","Basic","Bachelor","02-05-11","Employed","F",24887,"Suburban","Single",68,33,6,0,2,"Personal Auto","Personal L3","Offer2","Agent",326.4,"Four-Door Car","Medsize",3796.52170056357,51.7479115783841
"LP69867","Oregon",2851.645994,"No","Extended","High School or Below","01-12-11","Unemployed","M",0,"Suburban","Single",82,15,82,0,1,"Personal Auto","Personal L3","Offer1","Agent",590.4,"Four-Door Car","Medsize",4231.47140002774,48.3869810253783
"BX88330","Washington",7615.369665,"No","Basic","College","1/19/11","Employed","F",90918,"Urban","Single",64,22,19,0,2,"Personal Auto","Personal L2","Offer3","Agent",163.411884,"Four-Door Car","Medsize",4137.31530230813,45.6715105857159
"QQ86648","Oregon",5658.531248,"No","Basic","High School or Below","1/20/11","Employed","M",78834,"Suburban","Married",72,14,20,2,8,"Personal Auto","Personal L1","Offer2","Call Center",345.6,"Two-Door Car","Small",6203.74091833504,9.6351799864628
"BM31989","Arizona",8754.16043,"No","Premium","College","2/18/11","Employed","M",24012,"Rural","Married",112,30,91,1,3,"Personal Auto","Personal L3","Offer2","Agent",82.211282,"Four-Door Car","Medsize",5713.32069151784,34.7359379896829
"HW27766","Arizona",7259.328982,"No","Extended","College","02-06-11","Medical Leave","M",16367,"Suburban","Married",94,2,99,0,9,"Personal Auto","Personal L3","Offer1","Branch",515.569363,"Four-Door Car","Medsize",11365.8339908229,56.5686583292377
"GC36679","Oregon",3305.129877,"No","Extended","High School or Below","1/25/11","Employed","M",40778,"Suburban","Single",86,1,59,0,1,"Personal Auto","Personal L3","Offer2","Web",412.8,"Four-Door Car","Medsize",4214.14989696904,27.5033070952763
"BX24569","California",3567.503755,"Yes","Basic","Bachelor","01-07-11","Unemployed","M",0,"Suburban","Married",102,28,11,0,1,"Personal Auto","Personal L2","Offer2","Agent",660.430456,"SUV","Medsize",4490.76849110686,25.8798532394778
"DN67273","Oregon",8028.484649,"No","Basic","High School or Below","01-08-11","Unemployed","F",0,"Suburban","Single",74,26,84,0,2,"Personal Auto","Personal L3","Offer1","Agent",532.8,"Two-Door Car","Small",4056.39129183058,49.4750071878653
"FY21364","California",7376.795372,"No","Basic","Bachelor","2/22/11","Unemployed","M",0,"Suburban","Single",105,31,85,0,5,"Corporate Auto","Corporate L1","Offer2","Agent",756,"SUV","Medsize",6141.131836661,16.7506820106355
"LL73047","California",7892.088107,"No","Basic","High School or Below","1/26/11","Disabled","F",28672,"Suburban","Divorced",71,14,34,0,2,"Personal Auto","Personal L2","Offer1","Branch",340.8,"Four-Door Car","Medsize",4154.73832357075,47.355652049986
"OV29928","Washington",5225.253777,"No","Basic","College","2/24/11","Employed","F",67423,"Urban","Married",65,24,0,0,9,"Corporate Auto","Corporate L3","Offer3","Agent",293.308765,"Four-Door Car","Medsize",7824.441197664,49.7427977968237
"OR28030","California",16979.79757,"Yes","Basic","Bachelor","1/17/11","Employed","M",35095,"Suburban","Divorced",73,25,56,0,2,"Corporate Auto","Corporate L3","Offer2","Call Center",525.6,"Two-Door Car","Small",3852.29430045467,77.3124839411459
"LO48748","Oregon",7485.356469,"No","Extended","Master","1/30/11","Employed","F",26380,"Rural","Single",96,29,70,0,4,"Personal Auto","Personal L1","Offer2","Web",177.36984,"Four-Door Car","Large",5689.21410448912,23.995415207672
"QU69375","Nevada",5568.947534,"Yes","Extended","High School or Below","01-01-11","Unemployed","M",0,"Suburban","Single",79,21,53,1,7,"Corporate Auto","Corporate L2","Offer1","Agent",407.440238,"Two-Door Car","Medsize",6760.70822687698,21.4001063145405
"FM37864","California",3571.82831,"No","Extended","Bachelor","01-09-11","Employed","F",74931,"Urban","Divorced",89,13,16,0,1,"Personal Auto","Personal L2","Offer1","Agent",230.84972,"Two-Door Car","Large",5043.05451798941,41.1897235897493
"FQ88964","Arizona",2272.447229,"No","Basic","College","2/25/11","Unemployed","M",0,"Suburban","Single",71,22,10,1,1,"Personal Auto","Personal L2","Offer3","Call Center",390.498822,"Two-Door Car","Large",3538.31992959087,55.7052627861427
"WW22291","California",2849.252467,"No","Basic","Master","2/16/11","Employed","M",63326,"Suburban","Divorced",72,2,34,0,1,"Personal Auto","Personal L2","Offer2","Call Center",361.564021,"Four-Door Car","Medsize",3651.87597412265,28.1696169931806
"TG36139","California",4679.977728,"No","Extended","High School or Below","02-10-11","Disabled","F",21720,"Suburban","Single",128,5,7,0,1,"Corporate Auto","Corporate L1","Offer4","Branch",837.905079,"SUV","Medsize",6378.87312657349,36.3013564874274
"NL87371","Oregon",2435.245577,"No","Basic","Bachelor","1/23/11","Unemployed","M",0,"Suburban","Divorced",72,28,64,0,1,"Personal Auto","Personal L3","Offer4","Web",345.6,"Two-Door Car","Medsize",3445.27616599847,41.475512717807
"GT19025","Oregon",3636.561567,"No","Extended","Bachelor","1/23/11","Medical Leave","F",25407,"Urban","Divorced",98,2,88,0,1,"Personal Auto","Personal L1","Offer1","Branch",284.239719,"Four-Door Car","Medsize",4777.38083699076,31.3708223818657
"JF45126","Nevada",4041.241758,"No","Basic","Bachelor","1/18/11","Employed","M",23818,"Suburban","Married",104,6,1,1,1,"Personal Auto","Personal L2","Offer2","Branch",499.2,"SUV","Medsize",4779.05964715631,18.2572073966061
"CU10179","California",5263.921634,"No","Extended","College","1/14/11","Employed","F",82528,"Rural","Married",131,10,65,0,1,"Personal Auto","Personal L1","Offer2","Agent",258.036918,"Sports Car","Small",7766.29310791209,47.5381597201051
"BK57087","California",4347.159852,"No","Basic","College","01-01-11","Employed","F",38223,"Suburban","Married",112,27,18,2,1,"Personal Auto","Personal L3","Offer3","Branch",537.6,"SUV","Medsize",5528.33884012903,27.1712802920189
"BO46265","Oregon",6906.201903,"No","Extended","College","2/18/11","Medical Leave","M",13432,"Suburban","Married",92,5,82,0,8,"Personal Auto","Personal L3","Offer1","Branch",610.567945,"Four-Door Car","Small",9392.25187230654,35.9973543233165
"VJ45879","California",4450.220503,"No","Premium","Bachelor","1/28/11","Employed","M",26848,"Rural","Married",114,10,50,0,1,"Personal Auto","Personal L1","Offer4","Agent",100.557495,"Two-Door Car","Medsize",5144.27693339803,15.5960009156884
"HN54181","California",6013.038073,"No","Extended","College","02-09-11","Unemployed","F",0,"Suburban","Single",84,8,30,0,7,"Personal Auto","Personal L1","Offer3","Agent",604.8,"Four-Door Car","Small",7026.78439829611,16.8591369784948
"EW51866","Arizona",6755.076276,"No","Extended","College","1/24/11","Employed","F",29881,"Rural","Married",85,27,95,0,6,"Personal Auto","Personal L2","Offer1","Call Center",17.92017,"Four-Door Car","Medsize",7905.68242095312,17.0332072939145
"CB15842","California",8207.702516,"No","Basic","High School or Below","2/16/11","Employed","M",40420,"Suburban","Married",104,2,10,0,7,"Special Auto","Special L3","Offer1","Agent",499.2,"SUV","Medsize",11819.6557659014,44.006873334655
"RZ51338","Arizona",6895.309989,"No","Basic","Bachelor","1/24/11","Retired","M",28992,"Suburban","Divorced",74,3,90,4,2,"Personal Auto","Personal L3","Offer2","Branch",355.2,"Four-Door Car","Medsize",3519.35634683643,48.9601431632398
"NV13794","Nevada",9549.113813,"No","Basic","High School or Below","02-09-11","Employed","F",55986,"Urban","Married",119,3,60,0,9,"Personal Auto","Personal L1","Offer1","Agent",388.506303,"SUV","Small",35355.6389279458,270.250471617725
"WW41496","Nevada",31234.89323,"No","Extended","Bachelor","01-01-11","Employed","F",70164,"Urban","Divorced",88,34,3,0,2,"Personal Auto","Personal L3","Offer2","Agent",375.401079,"Two-Door Car","Medsize",4806.02685869702,84.6132758536821
"UP31333","Washington",13869.92705,"Yes","Basic","College","1/21/11","Employed","M",28432,"Suburban","Married",118,1,59,0,2,"Corporate Auto","Corporate L3","Offer2","Branch",612.300581,"SUV","Small",5800.33869746921,58.1804671606459
"HS89788","Arizona",7716.439345,"No","Basic","High School or Below","01-11-11","Unemployed","F",0,"Suburban","Single",107,2,93,0,4,"Personal Auto","Personal L1","Offer2","Branch",1166.754216,"Sports Car","Medsize",6097.9554294705,20.9744915130865
"MD70513","Washington",12759.27844,"No","Basic","College","1/20/11","Employed","M",68351,"Suburban","Single",107,16,90,0,2,"Personal Auto","Personal L2","Offer1","Branch",725.339771,"SUV","Medsize",6182.26841230329,51.5468806376852
"MZ84108","Arizona",9853.773193,"No","Extended","Bachelor","01-02-11","Employed","M",44006,"Urban","Single",130,18,26,0,4,"Personal Auto","Personal L3","Offer1","Branch",494.664784,"Sports Car","Medsize",13017.3287800814,32.1050172874764
"PG67485","Nevada",9048.983447,"Yes","Basic","High School or Below","1/24/11","Unemployed","M",0,"Suburban","Married",119,9,8,0,3,"Personal Auto","Personal L2","Offer2","Web",571.2,"Sports Car","Medsize",6082.39418695041,32.7836742925317
"FL69981","California",4038.864803,"No","Basic","Bachelor","2/23/11","Unemployed","F",0,"Suburban","Married",110,17,59,0,1,"Personal Auto","Personal L3","Offer2","Call Center",528,"SUV","Medsize",4799.98402797582,18.844879987329
"WS60888","California",16473.16905,"Yes","Basic","Bachelor","2/24/11","Retired","M",22828,"Suburban","Married",106,11,54,0,2,"Personal Auto","Personal L2","Offer1","Agent",508.8,"SUV","Medsize",5890.24734380488,64.2433867707751
"IK49861","Oregon",3107.588649,"No","Extended","Bachelor","2/23/11","Unemployed","M",0,"Rural","Married",88,1,66,0,1,"Personal Auto","Personal L2","Offer2","Agent",87.135752,"Two-Door Car","Medsize",4087.21658027485,31.523732447346
"UR56056","Oregon",10881.77039,"No","Extended","Bachelor","02-06-11","Employed","M",73268,"Rural","Married",137,30,35,0,3,"Personal Auto","Personal L3","Offer3","Agent",41.139806,"SUV","Medsize",11344.3052742784,4.25054809742636
"PD69398","Washington",21710.27538,"No","Extended","College","2/26/11","Employed","M",62370,"Rural","Married",94,4,10,2,2,"Corporate Auto","Corporate L1","Offer2","Call Center",32.00761,"Four-Door Car","Medsize",4743.01713392403,78.1531231137979
"ON74557","California",14651.6153,"No","Extended","Bachelor","01-06-11","Employed","M",74915,"Urban","Married",122,13,17,0,2,"Personal Auto","Personal L2","Offer3","Branch",393.151377,"SUV","Medsize",8266.24123398324,43.5813658444661
"AF20716","Oregon",2429.374554,"No","Basic","Bachelor","1/17/11","Employed","M",74241,"Rural","Married",61,21,57,0,1,"Personal Auto","Personal L3","Offer2","Agent",138.588291,"Two-Door Car","Medsize",3620.04635499701,49.011454369461
"BO87401","Nevada",8714.922135,"Yes","Basic","College","2/21/11","Unemployed","F",0,"Suburban","Divorced",118,14,64,0,4,"Personal Auto","Personal L1","Offer1","Agent",566.4,"SUV","Medsize",7398.95903569683,15.1001131039155
"EK61334","California",3669.83263,"No","Extended","Bachelor","2/22/11","Unemployed","F",0,"Urban","Married",95,22,17,0,1,"Personal Auto","Personal L2","Offer3","Agent",429.657692,"Four-Door Car","Medsize",4600.6891529735,25.3650947284073
"OO65445","Oregon",2496.476385,"No","Basic","Bachelor","1/27/11","Unemployed","F",0,"Urban","Married",67,25,32,0,1,"Personal Auto","Personal L1","Offer1","Call Center",181.335364,"Four-Door Car","Medsize",3763.75554045183,50.7627135215955
"WP55297","Washington",4629.970602,"No","Basic","Bachelor","01-10-11","Unemployed","M",0,"Suburban","Single",70,23,32,0,7,"Personal Auto","Personal L1","Offer2","Branch",754.945216,"Four-Door Car","Large",4923.91753911309,6.34878625333192
"LA35379","Oregon",2954.387586,"No","Basic","Master","01-08-11","Employed","F",62461,"Rural","Married",73,15,7,0,1,"Personal Auto","Personal L1","Offer2","Agent",129.267408,"Four-Door Car","Small",3832.3663142319,29.7177910031976
"QV55524","Washington",7503.367741,"No","Extended","College","02-06-11","Employed","M",52464,"Suburban","Married",95,9,15,0,3,"Personal Auto","Personal L2","Offer4","Agent",515.930856,"Four-Door Car","Medsize",5438.89505504676,27.5139478326848
"QI63521","Nevada",19228.46362,"No","Basic","High School or Below","2/24/11","Unemployed","M",0,"Suburban","Single",187,14,32,0,2,"Personal Auto","Personal L2","Offer1","Branch",897.6,"Luxury SUV","Medsize",6706.85771082264,65.1201580980881
"DC85335","Oregon",4538.117454,"No","Basic","College","1/13/11","Employed","M",49821,"Suburban","Married",61,26,48,4,3,"Personal Auto","Personal L2","Offer4","Web",333.308611,"Four-Door Car","Small",3788.35931598073,16.5213471360998
"UH86550","Oregon",4177.288153,"No","Premium","College","1/17/11","Employed","F",44222,"Urban","Married",104,19,3,0,1,"Personal Auto","Personal L2","Offer3","Branch",413.196371,"Four-Door Car","Medsize",5338.34816344106,27.7945874911027
"PB31909","California",3807.528493,"No","Premium","College","1/19/11","Unemployed","M",0,"Suburban","Single",115,16,89,0,1,"Corporate Auto","Corporate L2","Offer1","Agent",828,"Four-Door Car","Medsize",5075.88579097209,33.3118268268753
"QJ62033","Arizona",2415.063816,"No","Basic","High School or Below","02-06-11","Unemployed","M",0,"Suburban","Single",71,20,4,0,1,"Personal Auto","Personal L3","Offer2","Call Center",511.2,"Four-Door Car","Medsize",3376.22322795401,39.7985099021503
"NE51159","Oregon",7481.825592,"No","Extended","College","1/24/11","Employed","M",61783,"Suburban","Married",94,17,20,0,6,"Personal Auto","Personal L2","Offer2","Branch",658.125874,"Four-Door Car","Small",7157.81141298218,4.33068340117787
"GU56606","Nevada",5953.352957,"No","Extended","Bachelor","01-05-11","Employed","M",20283,"Suburban","Divorced",77,7,17,0,3,"Personal Auto","Personal L1","Offer2","Branch",369.6,"Two-Door Car","Medsize",4586.51385853437,22.9591476994236
"HR28499","California",3890.964154,"No","Extended","Bachelor","01-01-11","Employed","M",43578,"Rural","Married",98,5,46,0,1,"Personal Auto","Personal L1","Offer2","Agent",105.662175,"Two-Door Car","Medsize",4658.40222718527,19.7235965897124
"DZ85842","California",8105.81483,"No","Basic","High School or Below","2/27/11","Retired","M",17920,"Suburban","Married",72,14,53,0,2,"Personal Auto","Personal L1","Offer1","Branch",424.375364,"Four-Door Car","Medsize",4148.36247448084,48.8223878600389
"GU91528","Oregon",4254.620669,"Yes","Basic","High School or Below","02-03-11","Disabled","F",11904,"Suburban","Single",61,34,11,2,3,"Personal Auto","Personal L1","Offer1","Web",292.8,"Two-Door Car","Small",4074.35131244626,4.23702535615485
"LR92373","Nevada",2839.945741,"No","Basic","Bachelor","01-07-11","Employed","F",53444,"Urban","Divorced",72,10,67,1,1,"Personal Auto","Personal L2","Offer1","Branch",315.703929,"Four-Door Car","Medsize",3985.35838660972,40.3322017415161
"LC90366","Nevada",16473.16905,"Yes","Basic","Bachelor","2/24/11","Retired","M",22828,"Suburban","Married",106,11,54,0,2,"Personal Auto","Personal L2","Offer1","Agent",508.8,"SUV","Medsize",5890.24734380488,64.2433867707751
"BQ32117","California",12731.95161,"Yes","Basic","Doctor","1/14/11","Employed","M",40870,"Suburban","Married",105,3,56,0,2,"Personal Auto","Personal L1","Offer1","Agent",504,"SUV","Large",6175.7681725544,51.4939393289573
"ZM45168","Oregon",2398.354197,"No","Basic","College","2/14/11","Disabled","M",14321,"Suburban","Single",65,20,72,0,1,"Personal Auto","Personal L2","Offer1","Branch",423.823547,"Four-Door Car","Medsize",3698.77514350276,54.2213884892148
"BE25221","Arizona",6182.618843,"No","Extended","High School or Below","02-07-11","Medical Leave","M",20072,"Suburban","Married",82,35,51,0,9,"Corporate Auto","Corporate L3","Offer1","Agent",473.266879,"Four-Door Car","Medsize",9871.76733660783,59.6696737626759
"II92123","Oregon",9431.376818,"No","Extended","High School or Below","2/21/11","Employed","M",77365,"Rural","Divorced",79,4,35,0,2,"Personal Auto","Personal L2","Offer2","Agent",2.823303,"Two-Door Car","Medsize",4495.54697082114,52.3341389324909
"YV85096","Oregon",5272.005079,"No","Basic","Bachelor","2/19/11","Employed","F",98110,"Urban","Married",65,3,77,0,8,"Corporate Auto","Corporate L2","Offer1","Branch",176.287711,"Four-Door Car","Medsize",7630.94899878419,44.7447201669168
"DL14445","California",10611.56172,"No","Extended","College","2/21/11","Unemployed","F",0,"Suburban","Single",96,29,5,0,2,"Personal Auto","Personal L2","Offer3","Branch",949.953253,"Four-Door Car","Small",4831.82680866389,54.4663930139786
"NY57065","California",2816.756002,"No","Basic","Bachelor","01-08-11","Employed","M",42937,"Urban","Married",71,14,9,0,1,"Corporate Auto","Corporate L1","Offer1","Call Center",251.779842,"Two-Door Car","Small",4065.01326333532,44.3154203079361
"EO17010","California",4751.280948,"No","Basic","Master","02-12-11","Employed","M",30887,"Urban","Married",119,15,18,0,1,"Personal Auto","Personal L3","Offer3","Agent",444.167713,"SUV","Large",5860.6844011636,23.3495654183656
"VQ78876","Oregon",4660.399573,"No","Basic","Bachelor","02-03-11","Employed","F",89834,"Rural","Married",116,24,11,0,1,"Corporate Auto","Corporate L3","Offer1","Branch",43.15595,"SUV","Medsize",6574.23231445178,41.0658509313141
"YQ24856","California",6843.848971,"No","Basic","Bachelor","1/23/11","Unemployed","M",0,"Suburban","Single",66,18,21,0,2,"Corporate Auto","Corporate L2","Offer2","Web",478.509797,"Two-Door Car","Medsize",3515.55249894092,48.6319392225389
"JD86991","Oregon",5097.318657,"No","Basic","Bachelor","2/22/11","Employed","M",67233,"Urban","Married",63,10,26,0,3,"Personal Auto","Personal L3","Offer3","Call Center",246.693624,"Two-Door Car","Medsize",4392.38824997288,13.8294357183077
"NJ43658","California",22721.47396,"No","Basic","Master","01-11-11","Disabled","M",21724,"Suburban","Married",198,4,51,0,2,"Corporate Auto","Corporate L1","Offer1","Agent",1505.230405,"Luxury SUV","Large",8366.2594356003,63.1790637776023
"FO83170","California",2916.380797,"No","Basic","Doctor","02-03-11","Employed","M",85817,"Rural","Married",72,0,31,0,1,"Personal Auto","Personal L1","Offer4","Agent",154.987759,"Four-Door Car","Medsize",3842.97828438012,31.7721707787023
"JP10227","California",12280.76661,"Yes","Premium","College","01-01-11","Employed","M",88340,"Suburban","Married",102,16,1,0,2,"Corporate Auto","Corporate L2","Offer1","Branch",489.6,"Two-Door Car","Medsize",6149.7775656019,49.9235042819375
"UC19334","California",4698.345864,"No","Extended","High School or Below","01-09-11","Medical Leave","F",26411,"Suburban","Married",126,25,9,1,1,"Corporate Auto","Corporate L3","Offer3","Agent",604.8,"SUV","Medsize",6638.6275916474,41.2971242180013
"ED61615","California",7950.178237,"No","Basic","High School or Below","1/21/11","Employed","M",26189,"Suburban","Single",69,6,42,0,2,"Personal Auto","Personal L2","Offer3","Agent",331.2,"Four-Door Car","Small",3981.29126696194,49.9219873029629
"CB78049","California",3299.339339,"No","Extended","College","01-07-11","Employed","M",66114,"Rural","Single",92,12,6,4,1,"Personal Auto","Personal L2","Offer4","Branch",178.842061,"Four-Door Car","Medsize",4169.38824727611,26.3703977942388
"JL95389","California",15558.44195,"No","Basic","Bachelor","01-02-11","Employed","F",62922,"Suburban","Married",194,26,80,0,7,"Corporate Auto","Corporate L3","Offer1","Agent",1121.633645,"Luxury Car","Medsize",37252.1703552512,139.433810113944
"OE75629","California",2798.834343,"No","Basic","College","1/29/11","Employed","M",48675,"Suburban","Divorced",71,26,62,1,1,"Corporate Auto","Corporate L3","Offer1","Web",340.8,"Four-Door Car","Medsize",3877.38010985764,38.5355342503614
"TW11115","California",2594.7935,"No","Basic","High School or Below","1/24/11","Employed","F",30064,"Urban","Married",65,20,23,0,1,"Personal Auto","Personal L3","Offer1","Agent",296.852419,"Two-Door Car","Large",4001.6409174909,54.2180877781181
"FZ29605","California",2332.095228,"No","Basic","College","2/21/11","Unemployed","M",0,"Suburban","Single",67,4,99,0,1,"Corporate Auto","Corporate L1","Offer3","Web",482.4,"Four-Door Car","Small",3510.22815830344,50.5182171018721
"HI26883","California",6290.699249,"No","Extended","Bachelor","1/21/11","Unemployed","M",0,"Suburban","Single",95,11,23,0,5,"Personal Auto","Personal L2","Offer1","Branch",684,"Two-Door Car","Medsize",6385.33151101393,1.50432023958177
"OO89057","California",4014.332715,"No","Extended","Master","2/17/11","Employed","F",54054,"Rural","Married",99,7,55,0,1,"Personal Auto","Personal L2","Offer2","Branch",5.661684,"Four-Door Car","Medsize",4793.84803104249,19.4183036480694
"LX95134","California",3674.56826,"No","Extended","College","02-01-11","Employed","F",84814,"Suburban","Married",90,25,60,0,1,"Corporate Auto","Corporate L3","Offer4","Call Center",512.816507,"Four-Door Car","Medsize",4741.53606249826,29.0365487045887
"DI45039","California",2754.143877,"No","Basic","College","01-03-11","Employed","F",58705,"Rural","Married",69,19,95,0,1,"Personal Auto","Personal L2","Offer4","Web",48.956424,"Two-Door Car","Medsize",3830.59730457676,39.0848654119446
"AI14767","California",40688.53442,"No","Basic","High School or Below","2/19/11","Employed","F",37455,"Suburban","Married",114,13,57,0,2,"Personal Auto","Personal L3","Offer4","Call Center",547.2,"SUV","Small",5978.89683141049,85.3056962688938
"BV12771","California",27420.81318,"No","Basic","College","2/27/11","Unemployed","M",0,"Suburban","Married",112,23,20,0,2,"Personal Auto","Personal L2","Offer3","Branch",537.6,"SUV","Medsize",5572.67750008983,79.6771982526237
"EE34821","California",17666.56543,"No","Basic","Bachelor","2/17/11","Unemployed","F",0,"Suburban","Single",74,6,92,0,2,"Corporate Auto","Corporate L1","Offer1","Web",355.2,"Two-Door Car","Large",4056.39129183058,77.0391630002834
